botid, date, time, press, boxy, 
#, mmddyy, hhmmss, dbar, umol/kg, 
1160201613, 062200, 124840,   84.0,  216.9,
1170200124, 072500, 171937,    5.0,  207.2,
1170200224, 072500, 201335,    4.1,  207.0,
1170200223, 072500, 201115,   46.8,  207.3,
1170200222, 072500, 200946,   69.6,  224.2,
1170200221, 072500, 200736,  115.3,  219.4,
1170200220, 072500, 200534,  169.4,  197.9,
1170200417, 072600, 045710,    4.9,  207.8,
1170200416, 072600, 045425,  100.4,  215.1,
1170200522, 072600, 080738,    4.5,  207.5,
1170200521, 072600, 080604,   14.4,  207.4,
1170200518, 072600, 080320,   34.3,  207.9,
1170200517, 072600, 080206,   45.0,  209.0,
1170200516, 072600, 080040,   59.1,  217.7,
1170200515, 072600, 075924,   75.1,  222.9,
1170200514, 072600, 075804,   85.3,  222.5,
1170200513, 072600, 075650,   94.7,  220.2,
1170200512, 072600, 075532,  106.0,  217.8,
1170200511, 072600, 075242,  114.1,  216.5,
1170200510, 072600, 075132,  124.4,  212.7,
1170200509, 072600, 075024,  134.0,  206.7,
1170200508, 072600, 074908,  150.1,  199.1,
1170200507, 072600, 074758,  160.4,  195.2,
1170200506, 072600, 074648,  174.7,  195.4,
1170200505, 072600, 074545,  184.8,  195.6,
1170200504, 072600, 074422,  199.6,  198.0,
1180200224, 082200, 164423,    5.9,  205.4,
1180200324, 082200, 194603,    1.9,  205.6,
1180200323, 082200, 194522,    2.4,  205.7,
1180200322, 082200, 194345,    9.9,  205.2,
1180200321, 082200, 194157,   44.2,  205.3,
1180200320, 082200, 194015,   82.0,  223.3,
1180200319, 082200, 193910,   89.8,  222.2,
1180200318, 082200, 193744,  117.9,  213.5,
1180200317, 082200, 193628,  134.5,  207.6,
1180200316, 082200, 193434,  192.0,  195.6,
1180200617, 082300, 041450,    5.1,  205.5,
1180200616, 082300, 041157,   91.4,  216.4,
1180200722, 082300, 065625,    5.0,  205.6,
1180200721, 082300, 065521,   15.2,  205.7,
1180200719, 082300, 065409,   24.9,  205.8,
1180200718, 082300, 065312,   34.7,  206.0,
1180200717, 082300, 065214,   44.9,  205.4,
1180200716, 082300, 065114,   60.0,  221.9,
1180200714, 082300, 064905,   85.1,  217.9,
1180200713, 082300, 064758,   94.7,  213.5,
1180200712, 082300, 064652,  105.3,  211.2,
1180200711, 082300, 064548,  114.8,  206.9,
1180200710, 082300, 064447,  126.0,  201.6,
1180200709, 082300, 064347,  134.9,  202.4,
1180200708, 082300, 064238,  149.0,  200.2,
1180200707, 082300, 064133,  159.5,  201.4,
1190200224, 101700, 191509,    3.9,  204.7,
1190200324, 101700, 220439,    9.8,  204.2,
1190200323, 101700, 220248,   72.3,  204.8,
1190200322, 101700, 220148,   89.4,  221.9,
1190200321, 101700, 220028,  114.3,  213.4,
1190200320, 101700, 215903,  154.3,  205.4,
1190200319, 101700, 215739,  193.5,  195.5,
1190200720, 101800, 100516,    4.9,  204.5,
1190200717, 101800, 100235,   24.9,  204.8,
1190200715, 101800, 100010,   44.7,  205.2,
1190200713, 101800, 095723,   75.0,  204.9,
1190200712, 101800, 095610,   85.2,  223.0,
1190200711, 101800, 095449,   99.7,  220.7,
1190200710, 101800, 095321,  115.1,  215.9,
1190200709, 101800, 095203,  126.0,  212.5,
1190200706, 101800, 094755,  165.4,  203.6,
1190200705, 101800, 094641,  174.7,  201.7,
1190201614, 101900, 150547,  200.0,  194.9,
1200200324, 112900, 215607,    4.9,  208.0,
1200200323, 112900, 215447,   50.4,  207.5,
1200200322, 112900, 215317,   99.3,  218.7,
1200200321, 112900, 215218,  124.5,  213.3,
1200200320, 112900, 215038,  192.5,  197.9,
1200200622, 113000, 065955,    4.6,  208.0,
1200200619, 113000, 065718,   25.2,  208.6,
1200200616, 113000, 065443,   44.8,  208.4,
1200200614, 113000, 065213,   74.5,  208.0,
1200200613, 113000, 065103,   84.1,  208.9,
1200200612, 113000, 064949,   99.6,  209.3,
1200200611, 113000, 064830,  114.1,  219.1,
1200200610, 113000, 064717,  125.1,  217.9,
1200200609, 113000, 064555,  150.1,  212.5,
1200200608, 113000, 064439,  164.5,  205.3,
1200200607, 113000, 064330,  174.6,  203.4,
1200201712, 120100, 151609,  109.8,  206.9,
1210200224, 121900, 161747,    4.7,  208.3,
1210200324, 121900, 190856,    3.9,  208.7,
1210200323, 121900, 190725,   49.6,  209.6,
1210200322, 121900, 190540,  104.1,  209.4,
1210200321, 121900, 190425,  126.7,  216.4,
1210200320, 121900, 190235,  179.9,  198.9,
1210200818, 122000, 095546,    4.6,  209.5,
1210200815, 122000, 095324,   23.9,  209.3,
1210200813, 122000, 095118,   45.3,  209.4,
1210200811, 122000, 094904,   72.8,  209.4,
1210200810, 122000, 094755,   86.0,  209.4,
1210200809, 122000, 094637,   99.3,  207.4,
1210200808, 122000, 094523,  116.8,  212.5,
1210200807, 122000, 094412,  122.2,  215.5,
1210200806, 122000, 094226,  150.4,  208.6,
1210200805, 122000, 094116,  166.3,  202.2,
1210200804, 122000, 094022,  172.3,  200.6,
1210200803, 122000, 093908,  199.6,  196.4,
1210201514, 122100, 120546,    3.6,  209.3,
1210201513, 122100, 120232,  149.9,  207.2,
1220200124, 011601, 162944,    4.1,  210.4,
1220200224, 011601, 190556,    3.4,  210.6,
1220200223, 011601, 190407,   48.3,  210.3,
1220200222, 011601, 190217,   99.0,  208.5,
1220200221, 011601, 190047,  148.9,  207.5,
1220200618, 011701, 064943,    4.2,  211.1,
1220200615, 011701, 064734,   23.3,  211.1,
1220200613, 011701, 064552,   43.2,  210.8,
1220200611, 011701, 064400,   74.1,  210.6,
1220200610, 011701, 064305,   83.9,  210.4,
1220200609, 011701, 064212,   98.4,  209.6,
1220200608, 011701, 064113,  114.0,  208.6,
1220200607, 011701, 064020,  124.1,  207.4,
1220200606, 011701, 063909,  148.5,  206.8,
1220200605, 011701, 063807,  163.7,  212.8,
1220200604, 011701, 063714,  172.8,  211.6,
1220200603, 011701, 063600,  198.9,  200.2,
1230200224, 021401, 042149,    4.3,  212.2,
1230200319, 021501, 031618,    4.2,  212.8,
1230200316, 021501, 031356,   25.0,  212.6,
1230200314, 021501, 031205,   43.9,  212.4,
1230200312, 021501, 031005,   73.8,  211.8,
1230200311, 021501, 030846,   86.6,  209.9,
1230200310, 021501, 030705,   99.1,  213.0,
1230200309, 021501, 030541,  114.1,  207.4,
1230200308, 021501, 030440,  123.2,  202.6,
1230200307, 021501, 030310,  151.3,  199.6,
1230200306, 021501, 030150,  165.5,  199.0,
1230200305, 021501, 030040,  173.8,  198.8,
1230200304, 021501, 025905,  198.4,  194.3,
1230200724, 021501, 180935,    4.1,  212.9,
1230200723, 021501, 180752,   48.0,  212.9,
1230200722, 021501, 180634,   88.0,  213.0,
1230200721, 021501, 180537,   99.3,  214.1,
1230200720, 021501, 180359,  151.6,  199.8,
1240200121, 032101, 013848,    4.1,  214.7,
1240200118, 032101, 013603,   20.2,  213.9,
1240200116, 032101, 013343,   44.2,  214.8,
1240200114, 032101, 013101,   73.4,  213.3,
1240200113, 032101, 012941,   83.3,  214.4,
1240200112, 032101, 012748,   98.6,  214.0,
1240200111, 032101, 012631,  112.3,  212.2,
1240200110, 032101, 012520,  124.6,  209.5,
1240200109, 032101, 012354,  148.5,  196.4,
1240200108, 032101, 012220,  164.1,  194.3,
1240200107, 032101, 012155,  164.2,  195.5,
1240200105, 032101, 011925,  174.0,  200.0,
1240200224, 032101, 070254,    4.1,  210.7,
1240200324, 032101, 100227,    2.9,  213.7,
1240200323, 032101, 100018,   73.3,  214.8,
1240200322, 032101, 095856,   98.6,  212.0,
1240200321, 032101, 095733,  123.1,  208.2,
1240200319, 032101, 095434,  198.6,  199.4,
1240201524, 032301, 014946,    4.0,  214.0,
1240201624, 032301, 043103,    3.8,  213.7,
1240201623, 032301, 042917,   23.6,  214.8,
1240201622, 032301, 042620,   98.8,  214.6,
1240201621, 032301, 042425,  123.9,  217.2,
1240201620, 032301, 042306,  134.1,  216.7,
1240201619, 032301, 042136,  149.4,  209.5,
1240201617, 032301, 041842,  183.4,  199.6,
1250200124, 041701, 154536,    3.7,  213.3,
1250200224, 041701, 190558,    3.7,  213.8,
1250200223, 041701, 190416,   44.3,  213.9,
1250200222, 041701, 190240,   78.4,  214.0,
1250200221, 041701, 190056,  128.1,  211.7,
1250200220, 041701, 185929,  163.2,  207.4,
1250200621, 041801, 065840,    3.1,  214.6,
1250200619, 041801, 065820,    3.2,  214.3,
1250200616, 041801, 065620,   23.2,  214.1,
1250200614, 041801, 065425,   43.9,  214.3,
1250200612, 041801, 065226,   74.1,  214.2,
1250200611, 041801, 065125,   83.8,  214.2,
1250200610, 041801, 065014,   98.3,  213.6,
1250200609, 041801, 064910,  114.0,  212.3,
1250200608, 041801, 064815,  122.4,  211.9,
1250200607, 041801, 064550,  148.2,  207.5,
1250200606, 041801, 064445,  163.4,  202.8,
1250200605, 041801, 064355,  172.9,  200.1,
1250200604, 041801, 064235,  199.5,  197.4,
1250201514, 041901, 121330,    3.4,  214.5,
1250201513, 041901, 120920,  198.4,  198.6,
1260200124, 051601, 152308,    4.8,  211.8,
1260200223, 051601, 190256,    8.9,  212.8,
1260200222, 051601, 190206,   19.5,  212.9,
1260200221, 051601, 190046,   59.1,  217.9,
1260200220, 051601, 185916,  104.4,  214.8,
1260200219, 051601, 185812,  124.2,  212.7,
1260200218, 051601, 185651,  169.6,  194.7,
1260201219, 051701, 220034,    4.0,  213.7,
1260201215, 051701, 215810,   24.3,  215.9,
1260201213, 051701, 215539,   43.6,  217.9,
1260201211, 051701, 215314,   73.8,  214.8,
1260201210, 051701, 215209,   84.6,  216.1,
1260201209, 051701, 215058,   99.7,  214.6,
1260201208, 051701, 214954,  114.1,  208.2,
1260201207, 051701, 214849,  124.0,  205.7,
1260201206, 051701, 214739,  148.8,  198.4,
1260201205, 051701, 214639,  164.4,  196.9,
1260201204, 051701, 214534,  174.9,  195.4,
1260201614, 051801, 120629,    4.8,  212.7,
1270200124, 061301, 163906,    4.0,  209.0,
1270200224, 061301, 201621,    3.6,  209.8,
1270200223, 061301, 201436,   49.0,  215.4,
1270200222, 061301, 201238,  103.5,  218.9,
1270200221, 061301, 201101,  138.5,  207.9,
1270200220, 061301, 200921,  178.8,  199.1,
1270200619, 061401, 065751,    3.5,  209.5,
1270200616, 061401, 065533,   24.2,  209.6,
1270200614, 061401, 065303,   44.0,  214.2,
1270200612, 061401, 065012,   73.9,  221.8,
1270200611, 061401, 064906,   84.6,  220.3,
1270200610, 061401, 064756,   99.5,  218.5,
1270200609, 061401, 064640,  114.6,  218.5,
1270200608, 061401, 064525,  124.3,  216.2,
1270200607, 061401, 064359,  148.7,  209.7,
1270200606, 061401, 064243,  163.7,  203.4,
1270200605, 061401, 064130,  173.5,  202.1,
1270200604, 061401, 064001,  199.8,  198.4,
1270201024, 061401, 185247,    4.5,  209.1,
1280200519, 071101, 065140,    4.7,  205.3,
1280200516, 071101, 064935,   24.3,  205.5,
1280200514, 071101, 064726,   44.6,  216.5,
1280200512, 071101, 064520,   75.4,  217.2,
1280200511, 071101, 064425,   84.9,  216.4,
1280200510, 071101, 064325,   99.9,  219.1,
1280200509, 071101, 064226,  115.3,  216.6,
1280200508, 071101, 064125,  124.3,  215.6,
1280200507, 071101, 064011,  148.9,  209.4,
1280200506, 071101, 063911,  164.0,  202.9,
1280200505, 071101, 063820,  174.5,  202.3,
1280200504, 071101, 063706,  199.7,  196.8,
1280201324, 071201, 122559,    4.1,  205.6,
1280201424, 071201, 183530,    3.9,  205.3,
1280201423, 071201, 183358,   34.3,  209.8,
1280201422, 071201, 183233,   58.6,  220.2,
1280201421, 071201, 183053,   95.1,  222.6,
1280201419, 071201, 182721,  178.4,  201.7,
1290200618, 080801, 035508,    4.3,  209.1,
1290200615, 080801, 035232,   24.9,  209.8,
1290200613, 080801, 035018,   44.5,  209.4,
1290200611, 080801, 034749,   74.3,  222.1,
1290200610, 080801, 034643,   84.3,  220.0,
1290200609, 080801, 034531,   99.9,  218.4,
1290200608, 080801, 034411,  115.0,  215.3,
1290200607, 080801, 034258,  124.8,  211.6,
1290200606, 080801, 034133,  149.6,  204.9,
1290200605, 080801, 034023,  164.5,  204.1,
1290200604, 080801, 033914,  176.5,  200.7,
1290200603, 080801, 033743,  199.1,  192.2,
1290201524, 080901, 065959,    5.2,  209.4,
1290201523, 080901, 065841,   29.5,  209.3,
1290201522, 080901, 065714,   60.8,  210.4,
1290201521, 080901, 065608,   74.5,  221.9,
1290201520, 080901, 065508,   82.6,  221.9,
1290201519, 080901, 065339,  118.0,  208.8,
1290201518, 080901, 065154,  159.5,  200.7,
1290201517, 080901, 065019,  198.6,  197.8,
