botid, date, time, press, theta, 
#, mmddyy, hhmmss, dbar, ITS-90, 
2690201009, 022515, 185012,  125.5, 22.1287,
2690201008, 022515, 184843,  151.1, 21.7855,
2690201007, 022515, 184702,  174.6, 20.6323,
2690201122, 022515, 220953,    4.7, 24.0062,
2690201121, 022515, 220944,    4.6, 24.0054,
2690201120, 022515, 220828,   24.8, 23.9577,
2690201119, 022515, 220818,   24.7, 23.9580,
2690201118, 022515, 220808,   24.7, 23.9572,
2690201117, 022515, 220758,   24.8, 23.9572,
2690201116, 022515, 220648,   45.8, 23.7713,
2690201115, 022515, 220638,   45.8, 23.7902,
2690201114, 022515, 220627,   45.6, 23.8195,
2690201113, 022515, 220457,   74.0, 22.8660,
2690201112, 022515, 220448,   74.2, 22.8400,
2690201111, 022515, 220438,   74.2, 22.8309,
2690201110, 022515, 220328,  101.2, 22.4703,
2690201109, 022515, 220317,  101.2, 22.4796,
2690201108, 022515, 220138,  127.5, 22.1367,
2690201107, 022515, 220128,  126.7, 22.1447,
2690201106, 022515, 220007,  150.5, 21.8269,
2690201105, 022515, 215958,  151.0, 21.8226,
2690201104, 022515, 215833,  175.2, 20.8790,
2690201103, 022515, 215709,  168.5, 21.2397,
2690201219, 022615, 012048,    4.8, 24.1213,
2690201218, 022615, 011648,   24.9, 24.0831,
2690201217, 022615, 011637,   24.9, 24.0804,
2690201216, 022615, 011523,   46.2, 23.9260,
2690201215, 022615, 011358,   74.9, 22.7387,
2690201214, 022615, 011348,   74.7, 22.7431,
2690201213, 022615, 011218,  100.4, 22.3936,
2690201212, 022615, 011208,  100.1, 22.3942,
2690201211, 022615, 011038,  126.2, 22.0770,
2690201210, 022615, 011028,  126.2, 22.0773,
2690201209, 022615, 010913,  148.0, 21.5699,
2690201315, 022615, 042628,    5.0, 24.0868,
2690201314, 022615, 042448,   25.4, 24.0806,
2690201313, 022615, 042438,   25.0, 24.0820,
2690201312, 022615, 042308,   44.2, 23.6365,
2690201311, 022615, 042058,   76.5, 22.8019,
2690201310, 022615, 042048,   76.2, 22.8173,
2690201309, 022615, 041903,  100.0, 22.5006,
2690201308, 022615, 041853,  100.3, 22.4882,
2690201307, 022615, 041658,  125.8, 22.1948,
2690201306, 022615, 041648,  125.6, 22.1953,
2690201305, 022615, 041458,  149.7, 21.9341,
2690201304, 022615, 041248,  177.2, 20.3534,
2690201422, 022615, 072203,    4.6, 24.0348,
2690201421, 022615, 072153,    4.6, 24.0354,
2690201420, 022615, 072028,   25.7, 24.0289,
2690201419, 022615, 072018,   25.7, 24.0291,
2690201418, 022615, 071843,   44.4, 23.8227,
2690201417, 022615, 071833,   44.5, 23.8227,
2690201416, 022615, 071718,   59.9, 23.7549,
2690201415, 022615, 071558,   75.4, 23.5208,
2690201414, 022615, 071548,   75.3, 23.5209,
2690201413, 022615, 071438,   86.3, 23.3903,
2690201412, 022615, 071307,   99.8, 23.1600,
2690201411, 022615, 071258,   99.8, 23.1590,
2690201410, 022615, 071133,  115.5, 23.1433,
2690201409, 022615, 071008,  123.6, 22.9326,
2690201408, 022615, 070958,  124.1, 22.9256,
2690201407, 022615, 070848,  134.8, 22.3454,
2690201406, 022615, 070728,  152.0, 21.4955,
2690201405, 022615, 070718,  150.9, 21.5224,
2690201404, 022615, 070529,  172.4, 20.8954,
2690201403, 022615, 070518,  172.5, 20.8923,
2690201516, 022615, 122313,    5.3, 24.0058,
2690201515, 022615, 122013,  100.0, 22.9380,
2700200122, 032815, 132058,    4.9, 23.5282,
2700200121, 032815, 132048,    4.9, 23.5290,
2700200120, 032815, 132037,    4.8, 23.5337,
2700200119, 032815, 131903,   24.7, 23.5341,
2700200118, 032815, 131852,   24.7, 23.5315,
2700200117, 032815, 131843,   24.6, 23.5319,
2700200116, 032815, 131703,   44.8, 23.5368,
2700200115, 032815, 131653,   44.8, 23.5370,
2700200114, 032815, 131642,   44.8, 23.5370,
2700200113, 032815, 131423,   75.1, 23.5115,
2700200112, 032815, 131413,   75.0, 23.5115,
2700200111, 032815, 131403,   75.0, 23.5130,
2700200110, 032815, 131222,   99.9, 23.4891,
2700200109, 032815, 131212,   99.9, 23.4892,
2700200108, 032815, 131202,   99.9, 23.4897,
2700200107, 032815, 130953,  125.3, 23.2542,
2700200106, 032815, 130942,  125.2, 23.2532,
2700200105, 032815, 130933,  125.2, 23.2542,
2700200104, 032815, 130732,  150.7, 22.7698,
2700200103, 032815, 130532,  174.4, 21.6429,
2700200324, 033015, 022943,    7.0, 23.7617,
2700200323, 033015, 022732,   73.3, 23.4996,
2700200322, 033015, 022532,  138.9, 22.9145,
2700200321, 033015, 022422,  165.3, 21.9009,
2700200320, 033015, 022322,  172.4, 21.7037,
2700200424, 033015, 074656,    5.1, 23.6416,
2700200522, 033015, 105351,    4.4, 23.6202,
2700200521, 033015, 105341,    4.4, 23.6221,
2700200520, 033015, 105156,   23.9, 23.6039,
2700200519, 033015, 105146,   24.2, 23.6074,
2700200518, 033015, 105011,   44.6, 23.4940,
2700200517, 033015, 105001,   44.5, 23.4938,
2700200516, 033015, 104831,   59.0, 23.4820,
2700200515, 033015, 104655,   75.1, 23.4731,
2700200514, 033015, 104646,   75.0, 23.4732,
2700200513, 033015, 104526,   84.5, 23.4676,
2700200512, 033015, 104351,   99.9, 23.4547,
2700200511, 033015, 104341,   99.9, 23.4547,
2700200510, 033015, 104211,  114.4, 23.4005,
2700200509, 033015, 104101,  124.4, 23.3208,
2700200508, 033015, 104051,  124.6, 23.3205,
2700200507, 033015, 103941,  135.5, 23.2231,
2700200506, 033015, 103804,  152.1, 22.9982,
2700200505, 033015, 103746,  151.6, 23.0012,
2700200504, 033015, 103526,  172.2, 22.4801,
2700200503, 033015, 103516,  173.1, 22.4772,
2700200624, 033015, 125747,    4.6, 23.6222,
2700200623, 033015, 125737,    4.5, 23.6230,
2700200622, 033015, 125611,   14.0, 23.6210,
2700200621, 033015, 125501,   24.7, 23.6268,
2700200620, 033015, 125451,   24.6, 23.6267,
2700200619, 033015, 125441,   24.6, 23.6260,
2700200618, 033015, 125332,   35.1, 23.5071,
2700200617, 033015, 125221,   45.0, 23.4886,
2700200616, 033015, 125056,   60.0, 23.4766,
2700200615, 033015, 124936,   74.8, 23.4750,
2700200614, 033015, 124826,   84.5, 23.4728,
2700200613, 033015, 124720,   89.2, 23.4707,
2700200612, 033015, 124601,   98.9, 23.4378,
2700200611, 033015, 124451,  110.1, 23.3319,
2700200610, 033015, 124351,  116.1, 23.2398,
2700200609, 033015, 124236,  123.6, 23.1406,
2700200608, 033015, 124141,  128.8, 23.0732,
2700200607, 033015, 123956,  152.1, 22.6648,
2700200606, 033015, 123821,  164.6, 22.5844,
2700200605, 033015, 123716,  173.8, 22.3232,
2700200604, 033015, 123536,  198.2, 21.2330,
2700200718, 033015, 160921,    4.6, 23.5794,
2700200717, 033015, 160911,    4.6, 23.5810,
2700200716, 033015, 160811,   25.1, 23.5472,
2700200715, 033015, 160800,   25.0, 23.5488,
2700200714, 033015, 160656,   45.0, 23.4868,
2700200713, 033015, 160645,   45.3, 23.4871,
2700200712, 033015, 160540,   73.9, 23.4736,
2700200711, 033015, 160531,   73.9, 23.4738,
2700200710, 033015, 160426,   99.5, 23.4672,
2700200709, 033015, 160316,  125.3, 23.0996,
2700200708, 033015, 160211,  148.4, 22.8110,
2700200707, 033015, 160106,  174.4, 21.7712,
2700200823, 033015, 174946,    4.7, 23.5374,
2700200822, 033015, 174936,    4.6, 23.5378,
2700200821, 033015, 174831,   24.9, 23.5399,
2700200820, 033015, 174821,   24.6, 23.5397,
2700200819, 033015, 174721,   45.3, 23.5373,
2700200818, 033015, 174706,   45.1, 23.5377,
2700200817, 033015, 174557,   74.4, 23.5142,
2700200816, 033015, 174546,   74.3, 23.5141,
2700200815, 033015, 174431,   98.6, 23.3636,
2700200814, 033015, 174420,   98.8, 23.4133,
2700200813, 033015, 174311,  125.6, 23.2338,
2700200812, 033015, 174301,  125.6, 23.2340,
2700200811, 033015, 174151,  150.5, 22.9395,
2700200810, 033015, 174141,  150.3, 22.9642,
2700200809, 033015, 174031,  175.4, 22.1501,
2700200808, 033015, 174021,  175.2, 22.1506,
2700200807, 033015, 173921,  199.8, 20.7656,
2700200914, 033015, 211631,    5.0, 23.5891,
2700200913, 033015, 211420,   24.9, 23.5496,
2700200912, 033015, 211205,   44.9, 23.5336,
2700200911, 033015, 210950,   74.7, 23.4839,
2700200910, 033015, 210701,   99.6, 23.3842,
2700200909, 033015, 210651,  100.0, 23.3841,
2700200908, 033015, 210450,  125.1, 23.2320,
2700200907, 033015, 210440,  125.2, 23.2315,
2700200906, 033015, 210250,  149.7, 22.9418,
